airBAND#,TAG #,st,E,A,AD,Sex,Mo,Dy,Yr,PT,TR,F,rg,Location,BANDITLOC,lat,LAT_DEC,long,LONG_DEC,Type
73808888,82H,3,39,4,,0,8,8,2015,PT,,6,79,11 mi NE of Cut Knife,PND,525,52.87972,1085,-108.89,band
73808889,83H,3,39,4,,0,8,8,2015,PT,,6,79,11 mi NE of Cut Knife,PND,525,52.87972,1085,-108.89,band
73808890,84H,3,39,4,,0,8,8,2015,PT,,6,79,11 mi NE of Cut Knife,PND,525,52.87972,1085,-108.89,band
73808891,85H,3,39,4,,0,8,8,2015,PT,,6,79,2 mi NW of Prince,PRW,525,52.91667,1082,-108.41667,band
73808892,86H,3,39,4,,0,8,8,2015,PT,,6,79,2 mi NW of Prince,PRW,525,52.91667,1082,-108.41667,band
73808893,87H,3,39,4,,0,8,9,2015,PT,,6,79,6 mi WSW of Edam,EW6,531,53.25,1085,-108.91667,band
73808894,88H,3,39,4,,0,8,9,2015,PT,,6,79,6 mi WSW of Edam,EW6,531,53.25,1085,-108.91667,band
73808895,89H,3,39,4,,0,8,9,2015,PT,,6,79,5 mi NNW of Edam,ENW,531,53.25,1084,-108.75,band
73808896,90H,3,39,4,,0,8,9,2015,PT,,6,79,5 mi NNW of Edam,ENW,531,53.25,1084,-108.75,band
73808897,91H,3,39,4,,0,8,9,2015,PT,,6,79,9 mi NE of Edam,SK06,531,53.25,1083,-108.58333,band
73808898,92H,3,39,4,,0,8,9,2015,PT,,6,79,9 mi NE of Edam,SK06,531,53.25,1083,-108.58333,band
73808899,93H,3,39,4,,0,8,9,2015,PT,,6,79,9 mi NE of Edam,EDE1,531,53.27833,1083,-108.63417,band
73808900,94H,3,39,4,,0,8,9,2015,PT,,6,79,9 mi NE of Edam,EDE1,531,53.27833,1083,-108.63417,band
73808901,95H,3,39,4,,0,8,9,2015,PT,,6,79,2 mi E of Fairholme,FAH,532,53.39056,1083,-108.51389,band
73808902,96H,3,39,4,,0,8,9,2015,PT,,6,79,2 mi E of Fairholme,FAH,532,53.39056,1083,-108.51389,band
73808903,97H,3,39,4,,0,8,9,2015,PT,,6,79,3 mi NE of East Anglia,SK07,532,53.41667,1082,-108.41667,band
73808904,98H,3,39,4,,0,8,9,2015,PT,,6,79,3 mi NE of East Anglia,SK07,532,53.41667,1082,-108.41667,band
73808905,99H,3,39,4,,0,8,9,2015,PT,,6,79,2.5mi WNWof Robinhood,RH1,531,53.29306,1081,-108.2475,band
73808906,R18,3,39,8,ad,0,5,20,2015,PT,,6,79,3.4 mi ENE White Star,EPA,531,53.25,1053,-105.58333,band
73808907,R19,3,39,8,ad,0,6,1,2015,PT,,6,79,3.4 mi ENE White Star,EPA,531,53.25,1053,-105.58333,band
73808908,V44,3,39,4,,0,8,4,2015,PT,,6,79,5 mi ESE of Fairy Hill,FAHL,504,50.75,1042,-104.41667,band
73808909,V45,3,39,4,,0,8,4,2015,PT,,6,79,5 mi ESE of Fairy Hill,FAHL,504,50.75,1042,-104.41667,band
73808910,V46,3,39,4,,0,8,4,2015,PT,,6,79,1.5 mi N of Markinch,MR1,505,50.95694,1042,-104.35944,band
73808911,V47,3,39,4,,0,8,4,2015,PT,,6,79,1.5 mi N of Markinch,MR1,505,50.95694,1042,-104.35944,band
73808912,V48,3,39,4,,0,8,5,2015,PT,,6,79,8 mi SSE of Oakshela,OKS1,501,50.27583,1024,-102.71,band
73808913,V49,3,39,4,,0,8,5,2015,PT,,6,79,8 mi SSE of Oakshela,OKS1,501,50.27583,1024,-102.71,band
73808914,17X,3,39,4,,0,8,1,2015,PT,,6,79,2.5 mi N of Cudworth,CUDN,523,52.58333,1054,-105.75,band
73808915,18X,3,39,4,,0,8,1,2015,PT,,6,79,2.5 mi N of Cudworth,CUDN,523,52.58333,1054,-105.75,band
73808916,19X,3,39,4,,0,8,1,2015,PT,,6,79,4 mi SE of Tarnopol,BLW1,523,52.66333,1051,-105.31556,band
73808917,20X,3,39,4,,0,8,1,2015,PT,,6,79,4 mi SE of Tarnopol,BLW1,523,52.66333,1051,-105.31556,band
73808918,21X,3,39,4,,0,8,1,2015,PT,,6,79,3 mi S of St. Brieux,SB1,523,52.5925,1045,-104.89306,band
73808919,22X,3,39,4,,0,8,1,2015,PT,,6,79,3 mi S of St. Brieux,SB1,523,52.5925,1045,-104.89306,band
73808920,23X,3,39,4,,0,8,1,2015,PT,,6,79,Nora(2 mi SW of Nora,NORA,522,52.39333,1035,-103.8525,band
73808921,24X,3,39,4,,0,8,1,2015,PT,,6,79,Nora(2 mi SW of Nora,NORA,522,52.39333,1035,-103.8525,band
73808922,25X,3,39,4,,0,8,1,2015,PT,,6,79,2 mi SSW of Dahlton,DAH2,522,52.41667,1040,-104.08333,band
73808923,26X,3,39,4,,0,8,1,2015,PT,,6,79,2 mi SSW of Dahlton,DAH2,522,52.41667,1040,-104.08333,band
73808924,27X,3,39,4,,0,8,1,2015,PT,,6,79,3.8 mi W of Dahlton,DAH3,522,52.41667,1041,-104.25,band
73808925,28X,3,39,4,,0,8,1,2015,PT,,6,79,3.8 mi W of Dahlton,DAH3,522,52.41667,1041,-104.25,band
73808926,29X,3,39,4,,0,8,1,2015,PT,,6,79,5 mi SE of Archerwill,SK02,522,52.41667,1034,-103.75,band
73808927,30X,3,39,4,,0,8,1,2015,PT,,6,79,4 mi NE of Fosston,FOSS,521,52.25,1034,-103.75,band
73808928,31X,3,39,4,,0,8,1,2015,PT,,6,79,7 mi N of Kelvington,KVN1,521,52.27111,1033,-103.52861,band
73808929,32X,3,39,4,,0,8,1,2015,PT,,6,79,7 mi N of Kelvington,KVN1,521,52.27111,1033,-103.52861,band
73808930,33X,3,39,4,,0,7,23,2015,PT,,6,79,6 mi SSW Greenwater,CHS2,522,52.43944,1032,-103.46778,band
73808931,34X,3,39,4,,0,7,23,2015,PT,,6,79,6 mi SSW Greenwater,CHS2,522,52.43944,1032,-103.46778,band
73808932,35X,3,39,4,,0,8,2,2015,PT,,6,79,14mi NNEof Kelvington,CHS1,522,52.37,1032,-103.47056,band
73808933,36X,3,39,4,,0,8,2,2015,PT,,6,79,3mi SWof Nut Mountain,SK05,520,52.08333,1032,-103.41667,band
73808934,37X,3,39,4,,0,8,2,2015,PT,,6,79,3mi SWof Nut Mountain,SK05,520,52.08333,1032,-103.41667,band
73808935,38X,3,39,4,,0,8,2,2015,PT,,6,79,12mi Sof Porcupine Plain,PPS1,522,52.43528,1031,-103.32028,band
73808936,39X,3,39,4,,0,8,2,2015,PT,,6,79,1.1 mi SE of High Tor,HT2,522,52.41667,1031,-103.25,band
73808937,40X,3,39,4,,0,8,2,2015,PT,,6,79,1.1 mi SE of High Tor,HT2,522,52.41667,1031,-103.25,band
73808938,41X,3,39,4,,0,8,3,2015,PT,,6,79,3.5 mi SW of Baljennie,BJ1,523,52.50139,1075,-107.95694,band
73808939,42X,3,39,4,,0,8,3,2015,PT,,6,79,3.5 mi SW of Baljennie,BJ1,523,52.50139,1075,-107.95694,band
73808940,43X,3,39,4,,0,8,3,2015,PT,,6,79,12mi WSWof Langham,LAN4,521,52.31861,1071,-107.22417,band
73808941,44X,3,39,4,,0,8,4,2015,PT,,6,79,12mi WSW of Dundurn,PZ1,514,51.75806,1064,-106.77111,band
73808942,45X,3,39,4,,0,8,4,2015,PT,,6,79,5 mi NW of Laird,LAW,524,52.75,1064,-106.75,band
73808943,46X,3,39,4,,0,8,5,2015,PT,,6,79,3 mi SSW of Radisson,SK03,522,52.41667,1072,-107.41667,band
73808944,47X,3,39,4,,0,8,5,2015,PT,,6,79,10 mi E of Borden,BE10,522,52.41667,1070,-107.08333,band
73808945,48X,3,39,4,,0,8,5,2015,PT,,6,79,9 mi ENE of Borden,BNE2,522,52.46389,1070,-107.02083,band
73808946,49X,3,39,4,,0,8,5,2015,PT,,6,79,9 mi ENE of Borden,BNE2,522,52.46389,1070,-107.02083,band
73808947,50X,3,39,4,,0,8,5,2015,PT,,6,79,3 mi S of Krydor,KR1,524,52.74667,1070,-107.09278,band
73808948,51X,3,39,4,,0,8,5,2015,PT,,6,79,3 mi S of Krydor,KR1,524,52.74667,1070,-107.09278,band
73808949,52X,3,39,4,,0,8,8,2015,PT,,6,79,2mi E of Hawker Siding,CARR,520,52.08333,1064,-106.75,band
73808950,53X,3,39,4,,0,8,8,2015,PT,,6,79,2mi E of Hawker Siding,CARR,520,52.08333,1064,-106.75,band
73808951,54X,3,39,4,,0,8,8,2015,PT,,6,79,9 mi ESE of Delisle,DE1,515,51.91083,1065,-106.92389,band
73808952,55X,3,39,4,,0,8,8,2015,PT,,6,79,9 mi ESE of Delisle,DE1,515,51.91083,1065,-106.92389,band
73808953,56X,3,39,4,,0,8,9,2015,PT,,6,79,3 mi WNW of Ranger,EP,533,53.625,1074,-107.76139,band
73808954,57X,3,39,4,,0,8,9,2015,PT,,6,79,3 mi WNW of Ranger,EP,533,53.625,1074,-107.76139,band
73808955,58X,3,39,4,,0,8,12,2015,PT,,6,79,5.8mi NW of Fort Walsh,CHPPW1,493,49.58333,1095,-109.91667,band
73808956,59X,3,39,4,,0,8,12,2015,PT,,6,79,5.8mi NW of Fort Walsh,CHPPW1,493,49.58333,1095,-109.91667,band
73807321,22A,3,39,4,,0,7,27,2016,PT,,6,79,3.1 mi W of Fort Walsh,CHPPW2,493,49.58333,1095,-109.91667,band
73807322,23A,3,39,4,,0,7,27,2016,PT,,6,79,5.5 mi N of Fort Walsh,,,49' 38.675,,109' 50.804,band
73807323,24A,3,39,4,,0,8,1,2016,PT,,6,79,10 mi SSW of Kyle,,,"50' 42"" 8""'",,"108' 05"" 02""'",band
73807324,25A,3,39,4,,0,8,1,2016,PT,,6,79,10 mi SSW of Kyle,,,"50' 42"" 8""'",,"108' 05"" 02""'",band
73807325,26A,3,39,4,,0,8,1,2016,PT,,6,79,0.5 mi SE of McKague,MCK,,52' 36.461,,103' 55.658,band
73807326,27A,3,39,4,,0,8,1,2016,PT,,6,79,0.5 mi SE of McKague,MCK,,52' 36.461,,103' 55.658,band
73807327,28A,3,39,4,,0,8,1,2016,PT,,6,79,3.3 mi E of McKague,MK3E,,52' 36.520,,103' 51.247,band
73807328,29A,3,39,4,,0,8,1,2016,PT,,6,79,3.3 mi E of McKague,MK3E,,52' 36.520,,103' 51.247,band
73807329,30A,3,39,4,,0,8,1,2016,PT,,6,79,4.3 mi ESE of McKague,MK4S,,52' 35.231,,103' 49.743,band
73807330,31A,3,39,4,,0,8,1,2016,PT,,6,79,4.3 mi ESE of McKague,MK4S,,52' 35.231,,103' 49.743,band
73807331,32A,3,39,4,,0,8,1,2016,PT,,6,79,2.5 mi NW of Archerwill,AR2N,,52' 27.863,,103' 59.589,band
73807332,53A,3,39,4,,0,8,1,2016,PT,,6,79,1.7 mi W of High Tor,HTW,,52' 27.885,,103' 20.934,band
73807333,54A,3,39,4,,0,8,1,2016,PT,,6,79,1.7 mi W of High Tor,HTW,,52' 27.885,,103' 20.934,band
73807334,55A,3,39,4,,0,8,5,2016,PT,,6,79,3 mi W of Borden,BN2,,52.395,,-107.3214,band
73807335,56A,3,39,4,,0,8,6,2016,PT,,6,79,4 mi E of Vanscoy,VANE,,52' 00.871,,106' 52.836,band
73807336,57A,3,39,4,,0,8,6,2016,PT,,6,79,4 mi E of Vanscoy,VANE,,52' 00.871,,106' 52.836,band
73807337,58A,3,39,4,,0,8,7,2016,PT,,6,79,10 mi NNW of Canwood,CDW1,,53' 29.139,,106' 42.262,band
73807338,59A,3,39,4,,0,8,7,2016,PT,,6,79,10 mi NNW of Canwood,CDW1,,53' 29.139,,106' 42.262,band
73807339,60A,3,39,4,,0,8,7,2016,PT,,6,79,3 mi WNW of Ranger,EP,,53' 37.51,,107' 45.69,band
73807340,61A,3,39,4,,0,8,7,2016,PT,,6,79,3 mi WNW of Ranger,EP,,53' 37.51,,107' 45.69,band
73807341,62A,3,39,4,,0,8,7,2016,PT,,6,79,1 mi W of Parkside,PK2,,53' 09.747,,106' 34.170,band
73807342,63A,3,39,4,,0,8,7,2016,PT,,6,79,1 mi W of Parkside,PK2,,53' 09.747,,106' 34.170,band
73807343,64A,3,39,4,,0,8,7,2016,PT,,6,79,4 mi E of Red Deer Hill,RDH,,53' 01.762,,105' 41.683,band
73807344,65A,3,39,4,,0,8,7,2016,PT,,6,79,4 mi E of Red Deer Hill,RDH,,53' 01.762,,105' 41.683,band
73807345,66A,3,39,4,,0,8,9,2016,PT,,6,79,1 mi NW of Brightholme,BRH,,53' 02.413,,106' 26.570,band
73807346,67A,3,39,4,,0,8,9,2016,PT,,6,79,1 mi NW of Brightholme,BRH,,53' 02.413,,106' 26.570,band
73807347,68A,3,39,4,,0,8,9,2016,PT,,6,79,5 mi S of Borden,BN1,,52' 20.26,,107' 14.49,band
73807348,69A,3,39,4,,0,8,9,2016,PT,,6,79,5 mi S of Borden,BN1,,52' 20.26,,107' 14.49,band
73807349,70A,3,39,4,,0,8,2,2016,PT,,6,79,7 mi NW of Duck Lake,DUN1,,52' 54.161,,106' 19.050,band
73807350,71A,3,39,4,,0,8,2,2016,PT,,6,79,7 mi NW of Duck Lake,DUN1,,52' 54.161,,106' 19.050,band
73807351,72A,3,39,4,,0,8,2,2016,PT,,6,79,4 mi W of Holbein,HOLW,,53' 12.716,,106' 17.762,band
73807352,73A,3,39,4,,0,8,2,2016,PT,,6,79,4 mi W of Holbein,HOLW,,53' 12.716,,106' 17.762,band
73807353,74A,3,39,4,,0,8,5,2016,PT,,6,79,1 mi ENE of Cater,CT1W,,53' 22.554,,108' 01.247,band
73807354,75A,3,39,4,,0,8,5,2016,PT,,6,79,1 mi ENE of Cater,CT1W,,53' 22.554,,108' 01.247,band
73807355,76A,3,39,4,,0,8,5,2016,PT,,6,79,2.5 mi WNW Robin Hood,RH1,,53' 17.621,,108' 14.827,band
73807356,77A,3,39,4,,0,8,5,2016,PT,,6,79,2.5 mi WNW Robin Hood,RH1,,53' 17.621,,108' 14.827,band
73807357,78A,3,39,4,,0,8,5,2016,PT,,6,79,2 mi E of Fairholme,FAH,,53' 23.425,,108' 30.838,band
73807358,79A,3,39,4,,0,8,5,2016,PT,,6,79,10 mi N of Cavalier,MINN,,53.238089,,-108.564206,band
73807359,80A,3,39,4,,0,8,5,2016,PT,,6,79,10 mi N of Cavalier,MINN,,53.238089,,-108.564206,band
73807360,81A,3,39,4,,0,8,5,2016,PT,,6,79,9 mi E of Edam,EDE1,,53' 16.698,,108' 38.045,band
73807361,82A,3,39,4,,0,8,5,2016,PT,,6,79,9 mi E of Edam,EDE1,,53' 16.698,,108' 38.045,band
73807362,83A,3,39,4,,0,8,5,2016,PT,,6,79,5 mi WNW of Edam,ENW,,53' 15.037,,108' 49.470,band
73807363,84A,3,39,4,,0,8,5,2016,PT,,6,79,5 mi WNW of Edam,ENW,,53' 15.037,,108' 49.470,band
73807364,85A,3,39,4,,0,8,5,2016,PT,,6,79,4 mi WNW of Edam,EDW2,,53' 12.056,,108' 51.374,band
73807365,86A,3,39,4,,0,8,5,2016,PT,,6,79,6 mi WSW of Edam,EW6,,53' 10.385,,108' 54.917,band
73807366,87A,3,39,4,,0,8,5,2016,PT,,6,79,6 mi WSW of Edam,EW6,,53' 10.385,,108' 54.917,band
73807367,88A,3,39,4,,0,8,5,2016,PT,,6,79,3 mi W of Vawn,STH,,53' 06.612,,108' 44.107,band
73807368,89A,3,39,4,,0,8,5,2016,PT,,6,79,3 mi W of Vawn,STH,,53' 06.612,,108' 44.107,band
73807369,90A,3,39,4,,0,8,5,2016,PT,,6,79,2 mi NW of Prince,PRW,,52.979917,,-108.4,band
73807370,91A,3,39,4,,0,8,5,2016,PT,,6,79,2 mi NW of Prince,PRW,,52.979917,,-108.4,band
73807371,92A,3,39,4,,0,8,5,2016,PT,,6,79,9 mi N of Lilac,LIL9N,,52' 48.176,,107' 50.652,band
73807372,93A,3,39,4,,0,8,5,2016,PT,,6,79,9 mi N of Lilac,LIL9N,,52' 48.176,,107' 50.652,band
73807373,94A,3,39,4,,0,8,5,2016,PT,,6,79,3 mi N of Richard,RD3N,524,52' 44.453,1074,107' 41.906,band
73807374,95A,3,39,4,,0,8,5,2016,PT,,6,79,3 mi N of Richard,RD3N,524,52' 44.453,1074,107' 41.906,band
73807375,96A,3,39,4,,0,8,7,2016,PT,,6,79,2 mi N of Leoville,LVN2,,53' 39.525,,107' 33.302,band
73807376,97A,3,39,4,,0,8,7,2016,PT,,6,79,8 mi S of Parkside,PK1,,53' 03.241,,106' 59,band
73807377,98A,3,39,4,,0,8,7,2016,PT,,6,79,8 mi S of Parkside,PK1,,53' 03.241,,106' 59,band
73807378,99A,3,39,4,,0,8,7,2016,PT,,6,79,13 mi WSW MacDowall,MDW1,,53' 00.41,,106' 18.46,band
73807379,00A,3,39,4,,0,8,7,2016,PT,,6,79,13 mi WSW MacDowall,MDW1,,53' 00.41,,106' 18.46,band
73807380,Z14,3,39,4,,0,8,1,2016,PT,,6,79,?? Mi N of Archerwill,AREN,,52' 27.299,,103' 51.233,band
73807381,Z15,3,39,4,,0,8,1,2016,PT,,6,79,?? Mi N of Archerwill,AREN,,52' 27.299,,103' 51.233,band
73807382,Z16,3,39,4,,0,8,1,2016,PT,,6,79,2 mi SW of Nora,NORA,,52' 23.575,,103' 57.95,band
73807383,Z17,3,39,4,,0,8,1,2016,PT,,6,79,2 mi SW of Nora,NORA,,52' 23.575,,103' 57.95,band
73807384,Z18,3,39,4,,0,8,1,2016,PT,,6,79,5 mi W of Rose Valley,RVW,,52' 17.437,,103' 56.111,band
73807385,Z19,3,39,4,,0,8,1,2016,PT,,6,79,5 mi W of Rose Valley,RVW,,52' 17.437,,103' 56.111,band
73807386,Z20,3,39,4,,0,8,1,2016,PT,,6,79,4 mi NE of Fosston,FOSS,,52' 13.050,,103' 44.580,band
73807387,Z21,3,39,4,,0,8,1,2016,PT,,6,79,4 mi NE of Fosston,FOSS,,52' 13.050,,103' 44.580,band
73807388,Z22,3,39,4,,0,8,1,2016,PT,,6,79,4 mi ENE of Archerwill,ARE1,,52' 28.303,,103' 45.539,band
73807389,Z23,3,39,4,,0,8,1,2016,PT,,6,79,4 mi ENE of Archerwill,ARE1,,52' 28.303,,103' 45.539,band
73807390,Z24,3,39,4,,0,8,1,2016,PT,,6,79,5.2 mi E of Archerwill,AR5E,,52' 26.284,,103' 44.063,band
73807391,Z25,3,39,4,,0,8,1,2016,PT,,6,79,5.2 mi E of Archerwill,AR5E,,52' 26.284,,103' 44.063,band
73807392,Z26,3,39,4,,0,8,1,2016,PT,,6,79,1 mi S of Nobleville,NOB2,,52' 25.155,,103' 36.936,band
73807393,Z27,3,39,4,,0,8,1,2016,PT,,6,79,1 mi S of Nobleville,NOB2,,52' 25.155,,103' 36.936,band
87705182,LEG ,3,0,4,,0,7,14,1974,,,6,79,"7  E OF ROBSART, ",,492,49.41667,1090,-109.08333,band
87705183,LEG ,3,0,4,,0,7,14,1974,,,6,79,"7  E OF ROBSART, ",,492,49.41667,1090,-109.08333,band
87708037,LEG ,3,0,4,,0,7,16,1972,,,6,79,"7 W OF ESTON, ",EF,510,51.08333,1085,-108.91667,band
87708038,LEG ,3,0,4,,0,7,16,1972,,,6,79,"7 W OF ESTON, ",EF,510,51.08333,1085,-108.91667,band
73803732,AAB,,,,,0,8,7,2008,PT,,,,Primula,,,53 48 29,,110 38 57,band
73803735,AAH,,,,,0,8,16,2008,PT,,,,Fork Lake,,,54 29 29,,111 37 44,band
73803737,AAJ,,,,,0,8,16,2008,PT,,,,Hoselaw,,,54 12 44,,110 54 26 ,band
73803740,AAM,,,,,0,8,16,2008,PT,,,,Fern Chapel,,,53 55 52 ,,110 37 23,band
73803741,AAN,,,,,0,8,16,2008,PT,,,,Fern Chapel,,,53 55 52 ,,110 37 23,band
73803741,AAN,,,,,,,,,,,,,,,,,,,band
73803750,AAX,,,,,0,8,27,2008,PT,,,,S Therien,,,53 54 18,,111 18 22,band
73805414,ABT,,,,,0,8,9,2009,PT,,,,SE Meeting Cr,,,52 39 0,,112 40 31,band
73805414,ABT,,,,,,,,,,,,,,,,,,,band
73805419,ACA,,,,,0,8,13,2009,PT,,,,Fern Chapel,,,53 55 52 ,,110 37 23,band
73805428,ACK,,,,,0,8,22,2009,PT,,,,SW Amisk,,,52 27 0,,111 10 40,band
73805428,ACK,,,,,,,,,,,,,,,,,,,band
73805429,ACL,,,,,0,8,22,2009,PT,,,,NE Meeting Cr,,,52 43 41,,112 35 0,band
73805435,ACV,,,,,0,8,30,2009,PT,,,,Tulliby Lake,,,53 44 19,,110 6 22,band
73804686,ACX,,,,,0,8,6,2010,PT,,,,Hairy Hill,,,53 44 52,,111 51 34,band
73805446,AHH,,,,,0,8,16,2010,PT ,,,,NW Chauvin,,,52 44 52,,110 10 27,band
73806535,AIB,,,,,0,8,8,2011,PT,,,,S Rannach,,,53 42 7,,111 30 1,band
73806550,AIV,,,,,0,8,12,2011,PT,,,,Bonnie Lake,,,54 10 56,,111 55 35,band
73806579,ALI,,,,,0,9,3,2011,PT,,,,N Settler,,,52 21 19,,112 41 27,band
73807533,ANJ,,,,,0,8,10,2012,PT,,,,Fork Lake,,,54 29 29,,111 37 44,band
73807535,ANL,,,,,0,8,11,2012,PT,,,,,,,52 29 28,,110 15 52,band
73807539,AMC,,,,,0,8,12,2012,PT,,,,NE Meeting Cr,,,52 43 41,,112 35 0,band
78307550,AMR,,,,,0,8,13,2012,PT,,,,Bonnie Lake,,,54 10 56,,111 55 35,band
73807728,AOB,,,,,0,8,11,2013,PT,,,,SW Chauvin,,,52 35 35,,110 10 27,band
73807745,AOT,,,,,0,8,15,2013,PT,,,,S of Athabasca,,,54 34 23,,113 26 3,band
73807765,APS,,,,,0,8,20,2013,PT,,,,W Stoney Lake,,,53 51 34,,105 8 11,band
73805845,ARH,,,,,0,8,8,2014,PT,,,,W Stoney Lake,,,53 51 34,,105 8 11,band
73805864,ASE,,,,,0,8,15,2014,PT,,,,S of Two Hills ,,,53 33 14 ,,111 46 0,band
